counterid,day_type,month,day_part,sfmta_count
72,weekday,November,peak_am,252.375
72,weekday,December,peak_am,208.571428571429
72,weekday,January,mid,77.5
72,weekday,February,mid,117.3
72,weekday,March,mid,167.1
72,weekday,April,mid,179.1
72,weekday,May,mid,155
72,weekday,June,mid,120
72,weekday,July,mid,147.8
72,weekday,August,mid,120.3
72,weekday,September,mid,106.6
72,weekday,October,mid,34.6
72,weekday,November,mid,34.6
72,weekday,December,mid,60.2
72,weekday,January,peak_pm,108.5
72,weekday,February,peak_pm,156.875
72,weekday,March,peak_pm,274.25
72,weekday,April,peak_pm,297.5
72,weekday,May,peak_pm,284.25
72,weekday,June,peak_pm,237.125
72,weekday,July,peak_pm,268.5
72,weekday,August,peak_pm,221.375
72,weekday,September,peak_pm,172.25
72,weekday,October,peak_pm,80.5
72,weekday,November,peak_pm,67.875
72,weekday,December,peak_pm,74
72,weekend,January,late_pm,5.5
72,weekend,February,late_pm,7.8
72,weekend,March,late_pm,8.2
72,weekend,April,late_pm,15.7
72,weekend,May,late_pm,18.2
72,weekend,June,late_pm,14.2
72,weekend,July,late_pm,16.6
72,weekend,August,late_pm,12
72,weekend,September,late_pm,11.5
72,weekend,October,late_pm,6.4
72,weekend,November,late_pm,4.5
72,weekend,December,late_pm,3.9
72,weekend,January,early_am,0.833333333333333
72,weekend,February,early_am,1.83333333333333
72,weekend,March,early_am,1.08333333333333
72,weekend,April,early_am,2
72,weekend,May,early_am,2.83333333333333
72,weekend,June,early_am,2
72,weekend,July,early_am,2.83333333333333
72,weekend,August,early_am,1.66666666666667
72,weekend,September,early_am,1.33333333333333
72,weekend,October,early_am,0.5
72,weekend,November,early_am,0.75
72,weekend,December,early_am,0.833333333333333
72,weekend,January,peak_am,32.875
72,weekend,February,peak_am,43.375
72,weekend,March,peak_am,40.125
72,weekend,April,peak_am,76.75
72,weekend,May,peak_am,62.5
72,weekend,June,peak_am,69.5
72,weekend,July,peak_am,74.375
72,weekend,August,peak_am,45.375
72,weekend,September,peak_am,42.625
72,weekend,October,peak_am,31.75
72,weekend,November,peak_am,21.5
72,weekend,December,peak_am,18
72,weekend,January,mid,73.9
72,weekend,February,mid,106.1
72,weekend,March,mid,100.3
72,weekend,April,mid,210.1
72,weekend,May,mid,121.8
72,weekend,June,mid,115.2
72,weekend,July,mid,159.2
72,weekend,August,mid,103.4
72,weekend,September,mid,93.9
72,weekend,October,mid,60.5
72,weekend,November,mid,42.9
72,weekend,December,mid,49.6
72,weekend,January,peak_pm,45.75
72,weekend,February,peak_pm,77.625
72,weekend,March,peak_pm,95.25
72,weekend,April,peak_pm,189.125
72,weekend,May,peak_pm,131.125
72,weekend,June,peak_pm,99.625
72,weekend,July,peak_pm,149.25
72,weekend,August,peak_pm,87.25
72,weekend,September,peak_pm,78.875
72,weekend,October,peak_pm,57.5
72,weekend,November,peak_pm,30.375
72,weekend,December,peak_pm,28.875
43,weekday,January,late_pm,169.2
43,weekday,February,late_pm,213.5
43,weekday,March,late_pm,286.1
43,weekday,April,late_pm,279.2
43,weekday,May,late_pm,313.5
43,weekday,June,late_pm,354.3
43,weekday,July,late_pm,333.7
43,weekday,August,late_pm,419.4
43,weekday,September,late_pm,323
43,weekday,October,late_pm,285.3
43,weekday,November,late_pm,235
43,weekday,December,late_pm,182.8
43,weekday,January,early_am,108.416666666667
43,weekday,February,early_am,132
43,weekday,March,early_am,158.166666666667
43,weekday,April,early_am,147.416666666667
43,weekday,May,early_am,187.25
43,weekday,June,early_am,180.583333333333
43,weekday,July,early_am,153.166666666667
43,weekday,August,early_am,137.727272727273
43,weekday,September,early_am,190.833333333333
43,weekday,October,early_am,178.75
43,weekday,November,early_am,164.083333333333
43,weekday,December,early_am,123.583333333333
43,weekday,January,peak_am,868.5
43,weekday,February,peak_am,754
43,weekday,March,peak_am,
43,weekday,April,peak_am,984
43,weekday,May,peak_am,
43,weekday,June,peak_am,
43,weekday,July,peak_am,
43,weekday,August,peak_am,
43,weekday,September,peak_am,
43,weekday,October,peak_am,
43,weekday,November,peak_am,
43,weekday,December,peak_am,859
43,weekday,January,mid,619.7
43,weekday,February,mid,639.111111111111
43,weekday,March,mid,753.6
43,weekday,April,mid,735.4
43,weekday,May,mid,857.777777777778
43,weekday,June,mid,774.3
43,weekday,July,mid,802.1
43,weekday,August,mid,851.666666666667
43,weekday,September,mid,921.5
43,weekday,October,mid,806.333333333333
43,weekday,November,mid,831.1
43,weekday,December,mid,714.2
43,weekday,January,peak_pm,674.5
43,weekday,February,peak_pm,571
43,weekday,March,peak_pm,810
43,weekday,April,peak_pm,826.333333333333
43,weekday,May,peak_pm,838.5
43,weekday,June,peak_pm,849.666666666667
43,weekday,July,peak_pm,911.333333333333
43,weekday,August,peak_pm,926
43,weekday,September,peak_pm,
43,weekday,October,peak_pm,806
43,weekday,November,peak_pm,682
43,weekday,December,peak_pm,599.333333333333
43,weekend,January,late_pm,61.7
43,weekend,February,late_pm,73.5
43,weekend,March,late_pm,64.8
43,weekend,April,late_pm,110.8
43,weekend,May,late_pm,90.5
43,weekend,June,late_pm,105.3
43,weekend,July,late_pm,128.7
43,weekend,August,late_pm,202.5
43,weekend,September,late_pm,117.9
43,weekend,October,late_pm,138.6
43,weekend,November,late_pm,59.4
43,weekend,December,late_pm,71
43,weekend,January,early_am,12.75
43,weekend,February,early_am,12.6666666666667
43,weekend,March,early_am,14.1666666666667
43,weekend,April,early_am,18.5833333333333
43,weekend,May,early_am,19.6666666666667
43,weekend,June,early_am,16.9166666666667
43,weekend,July,early_am,23.75
43,weekend,August,early_am,23.9166666666667
43,weekend,September,early_am,20
43,weekend,October,early_am,22.25
43,weekend,November,early_am,14.1666666666667
43,weekend,December,early_am,15.5
43,weekend,January,peak_am,186.125
43,weekend,February,peak_am,233.375
43,weekend,March,peak_am,186.875
43,weekend,April,peak_am,280.125
43,weekend,May,peak_am,257.5
43,weekend,June,peak_am,256.625
43,weekend,July,peak_am,308.375
43,weekend,August,peak_am,278.875
43,weekend,September,peak_am,321.375
43,weekend,October,peak_am,296.75
43,weekend,November,peak_am,223.875
43,weekend,December,peak_am,241.375
43,weekend,January,mid,545
43,weekend,February,mid,703
43,weekend,March,mid,514.5
43,weekend,April,mid,789.4
43,weekend,May,mid,652.4
43,weekend,June,mid,685.2
43,weekend,July,mid,812.222222222222
43,weekend,August,mid,672.5
43,weekend,September,mid,771.111111111111
43,weekend,October,mid,765.4
43,weekend,November,mid,555.6
43,weekend,December,mid,630.8
43,weekend,January,peak_pm,327.75
43,weekend,February,peak_pm,409.428571428571
43,weekend,March,peak_pm,378.625
43,weekend,April,peak_pm,696.75
43,weekend,May,peak_pm,572.5
43,weekend,June,peak_pm,559.125
43,weekend,July,peak_pm,641.857142857143
43,weekend,August,peak_pm,560.5
43,weekend,September,peak_pm,692.428571428571
43,weekend,October,peak_pm,793.75
43,weekend,November,peak_pm,354.625
43,weekend,December,peak_pm,385.25
10,weekday,January,late_pm,17.1
10,weekday,February,late_pm,20.4
10,weekday,March,late_pm,24.15
10,weekday,April,late_pm,23.65
10,weekday,May,late_pm,22.5
10,weekday,June,late_pm,27.5
10,weekday,July,late_pm,23.1
10,weekday,August,late_pm,24.25
10,weekday,September,late_pm,16.25
10,weekday,October,late_pm,53.7
10,weekday,November,late_pm,19.2
10,weekday,December,late_pm,5.6
10,weekday,January,early_am,8.95833333333333
10,weekday,February,early_am,9.625
10,weekday,March,early_am,10.4166666666667
10,weekday,April,early_am,7.25
10,weekday,May,early_am,11.75
10,weekday,June,early_am,10.7916666666667
10,weekday,July,early_am,10.375
10,weekday,August,early_am,14.5
10,weekday,September,early_am,11.4166666666667
10,weekday,October,early_am,44.75
10,weekday,November,early_am,9.44444444444444
10,weekday,December,early_am,3.38888888888889
10,weekday,January,peak_am,46.125
10,weekday,February,peak_am,52.6875
10,weekday,March,peak_am,56.6875
10,weekday,April,peak_am,51.8125
10,weekday,May,peak_am,54.5625
10,weekday,June,peak_am,53.3125
10,weekday,July,peak_am,44.6875
10,weekday,August,peak_am,58.8125
10,weekday,September,peak_am,51.1875
10,weekday,October,peak_am,104.153846153846
10,weekday,November,peak_am,43.6666666666667
10,weekday,December,peak_am,13.5833333333333
10,weekday,January,mid,27.45
10,weekday,February,mid,33.3
10,weekday,March,mid,30.2
10,weekday,April,mid,27.05
10,weekday,May,mid,26.5
10,weekday,June,mid,27.75
10,weekday,July,mid,28
10,weekday,August,mid,30.65
10,weekday,September,mid,26.25
10,weekday,October,mid,125.05
10,weekday,November,mid,30.9333333333333
10,weekday,December,mid,8.86666666666667
10,weekday,January,peak_pm,49.5625
10,weekday,February,peak_pm,54.6875
10,weekday,March,peak_pm,63.1875
10,weekday,April,peak_pm,54.4375
10,weekday,May,peak_pm,58.9375
10,weekday,June,peak_pm,56.625
10,weekday,July,peak_pm,51.5
10,weekday,August,peak_pm,61.6875
10,weekday,September,peak_pm,55.0625
10,weekday,October,peak_pm,174.4
10,weekday,November,peak_pm,48.5
10,weekday,December,peak_pm,13.4166666666667
10,weekend,January,late_pm,3.8
10,weekend,February,late_pm,5.45
10,weekend,March,late_pm,4.1
10,weekend,April,late_pm,5.95
10,weekend,May,late_pm,7.4
10,weekend,June,late_pm,7
10,weekend,July,late_pm,7.3
10,weekend,August,late_pm,7.1
10,weekend,September,late_pm,4.15
10,weekend,October,late_pm,9.9
10,weekend,November,late_pm,4.46666666666667
10,weekend,December,late_pm,0.866666666666667
10,weekend,January,early_am,2.25
10,weekend,February,early_am,1.875
10,weekend,March,early_am,1.29166666666667
10,weekend,April,early_am,2.04166666666667
10,weekend,May,early_am,2.04166666666667
10,weekend,June,early_am,2.04166666666667
10,weekend,July,early_am,2.45833333333333
10,weekend,August,early_am,2.16666666666667
10,weekend,September,early_am,1.66666666666667
10,weekend,October,early_am,3.75
10,weekend,November,early_am,2.11111111111111
10,weekend,December,early_am,0.777777777777778
10,weekend,January,peak_am,8.3125
10,weekend,February,peak_am,9.5
10,weekend,March,peak_am,7.25
10,weekend,April,peak_am,7.5625
10,weekend,May,peak_am,8.875
10,weekend,June,peak_am,6.6875
10,weekend,July,peak_am,9.0625
10,weekend,August,peak_am,8.1875
10,weekend,September,peak_am,7.4375
10,weekend,October,peak_am,17.625
10,weekend,November,peak_am,4.33333333333333
10,weekend,December,peak_am,1.5
10,weekend,January,mid,12
10,weekend,February,mid,14.3
10,weekend,March,mid,10.4
10,weekend,April,mid,15.15
10,weekend,May,mid,13.25
10,weekend,June,mid,11.15
10,weekend,July,mid,14.4
10,weekend,August,mid,12.35
10,weekend,September,mid,10.7
10,weekend,October,mid,27.35
10,weekend,November,mid,7.6
10,weekend,December,mid,2.46666666666667
10,weekend,January,peak_pm,10
10,weekend,February,peak_pm,14.1875
10,weekend,March,peak_pm,9.125
10,weekend,April,peak_pm,11.3125
10,weekend,May,peak_pm,11.625
10,weekend,June,peak_pm,10.375
10,weekend,July,peak_pm,13.5
10,weekend,August,peak_pm,9.6875
10,weekend,September,peak_pm,10.5
10,weekend,October,peak_pm,24.25
10,weekend,November,peak_pm,8.08333333333333
10,weekend,December,peak_pm,2.25
18,weekday,January,late_pm,3.12
18,weekday,February,late_pm,4.425
18,weekday,March,late_pm,4.95
18,weekday,April,late_pm,2.85
18,weekday,May,late_pm,3.05
18,weekday,June,late_pm,4.3
18,weekday,July,late_pm,3.5
18,weekday,August,late_pm,3.9
18,weekday,September,late_pm,2.9
18,weekday,October,late_pm,3.35
18,weekday,November,late_pm,3.35
18,weekday,December,late_pm,2.1
18,weekday,January,early_am,1.03333333333333
18,weekday,February,early_am,1.97916666666667
18,weekday,March,early_am,1.375
18,weekday,April,early_am,1.875
18,weekday,May,early_am,1.66666666666667
18,weekday,June,early_am,1.375
18,weekday,July,early_am,0.916666666666667
18,weekday,August,early_am,1.25
18,weekday,September,early_am,1.125
18,weekday,October,early_am,1.29166666666667
18,weekday,November,early_am,1.04166666666667
18,weekday,December,early_am,0.833333333333333
18,weekday,January,peak_am,13.1
18,weekday,February,peak_am,22.1875
18,weekday,March,peak_am,23.5625
18,weekday,April,peak_am,17.125
18,weekday,May,peak_am,16.4375
18,weekday,June,peak_am,15.375
18,weekday,July,peak_am,13.625
18,weekday,August,peak_am,14
18,weekday,September,peak_am,16.6875
18,weekday,October,peak_am,12.6875
18,weekday,November,peak_am,11.9375
18,weekday,December,peak_am,9.5625
18,weekday,January,mid,8.96
18,weekday,February,mid,12.325
18,weekday,March,mid,13.55
18,weekday,April,mid,8.75
18,weekday,May,mid,10.75
18,weekday,June,mid,8.4
18,weekday,July,mid,10.55
18,weekday,August,mid,11.65
18,weekday,September,mid,12.8
18,weekday,October,mid,11.55
18,weekday,November,mid,11.95
18,weekday,December,mid,8.75
18,weekday,January,peak_pm,11.35
18,weekday,February,peak_pm,18.5
18,weekday,March,peak_pm,22.125
18,weekday,April,peak_pm,17
18,weekday,May,peak_pm,15.9375
18,weekday,June,peak_pm,14.25
18,weekday,July,peak_pm,15.0625
18,weekday,August,peak_pm,17.1875
18,weekday,September,peak_pm,18.75
18,weekday,October,peak_pm,13.0625
18,weekday,November,peak_pm,12.375
18,weekday,December,peak_pm,7.25
18,weekend,January,late_pm,0.4
18,weekend,February,late_pm,1.1
18,weekend,March,late_pm,0.7
18,weekend,April,late_pm,1.25
18,weekend,May,late_pm,1
18,weekend,June,late_pm,0.95
18,weekend,July,late_pm,0.9
18,weekend,August,late_pm,1.2
18,weekend,September,late_pm,0.95
18,weekend,October,late_pm,1
18,weekend,November,late_pm,0.65
18,weekend,December,late_pm,0.65
18,weekend,January,early_am,0.1
18,weekend,February,early_am,0.208333333333333
18,weekend,March,early_am,0.333333333333333
18,weekend,April,early_am,0.166666666666667
18,weekend,May,early_am,0.458333333333333
18,weekend,June,early_am,0.541666666666667
18,weekend,July,early_am,0.791666666666667
18,weekend,August,early_am,0.0833333333333333
18,weekend,September,early_am,0.291666666666667
18,weekend,October,early_am,0.25
18,weekend,November,early_am,0.25
18,weekend,December,early_am,0.166666666666667
18,weekend,January,peak_am,2.75
18,weekend,February,peak_am,5
18,weekend,March,peak_am,3.5625
18,weekend,April,peak_am,3.375
18,weekend,May,peak_am,4.5
18,weekend,June,peak_am,3.1875
18,weekend,July,peak_am,3.1875
18,weekend,August,peak_am,3.625
18,weekend,September,peak_am,2.8125
18,weekend,October,peak_am,2.9375
18,weekend,November,peak_am,2.4375
18,weekend,December,peak_am,3
18,weekend,January,mid,5.2
18,weekend,February,mid,10.35
18,weekend,March,mid,9.3
18,weekend,April,mid,7.6
18,weekend,May,mid,6.75
18,weekend,June,mid,5.55
18,weekend,July,mid,6.05
18,weekend,August,mid,5.95
18,weekend,September,mid,8.3
18,weekend,October,mid,6.85
18,weekend,November,mid,4.45
18,weekend,December,mid,5.85
18,weekend,January,peak_pm,2.5
18,weekend,February,peak_pm,4
18,weekend,March,peak_pm,4
18,weekend,April,peak_pm,5.3125
18,weekend,May,peak_pm,4.125
18,weekend,June,peak_pm,4.8125
18,weekend,July,peak_pm,4.5625
18,weekend,August,peak_pm,4.1875
18,weekend,September,peak_pm,4.75
18,weekend,October,peak_pm,3.6875
18,weekend,November,peak_pm,2.625
18,weekend,December,peak_pm,2.25
38,weekday,January,late_pm,93.6
38,weekday,February,late_pm,111.4
38,weekday,March,late_pm,146.2
38,weekday,April,late_pm,136.1
38,weekday,May,late_pm,165.1
38,weekday,June,late_pm,98.3
38,weekday,July,late_pm,123
38,weekday,August,late_pm,163.9
38,weekday,September,late_pm,147
38,weekday,October,late_pm,132.6
38,weekday,November,late_pm,117.3
38,weekday,December,late_pm,85.6
38,weekday,January,early_am,103.833333333333
38,weekday,February,early_am,116.333333333333
38,weekday,March,early_am,136.166666666667
38,weekday,April,early_am,139.666666666667
38,weekday,May,early_am,158.416666666667
38,weekday,June,early_am,103.583333333333
38,weekday,July,early_am,128.75
38,weekday,August,early_am,185.25
38,weekday,September,early_am,166.25
38,weekday,October,early_am,171
38,weekday,November,early_am,158.833333333333
38,weekday,December,early_am,110.583333333333
38,weekday,January,peak_am,684
38,weekday,February,peak_am,776
38,weekday,March,peak_am,820
38,weekday,April,peak_am,794
38,weekday,May,peak_am,826.5
38,weekday,June,peak_am,647.5
38,weekday,July,peak_am,676
38,weekday,August,peak_am,785
38,weekday,September,peak_am,799.5
38,weekday,October,peak_am,813.5
38,weekday,November,peak_am,736.5
38,weekday,December,peak_am,667.333333333333
38,weekday,January,mid,309.9
38,weekday,February,mid,352.6
38,weekday,March,mid,408.2
38,weekday,April,mid,408.6
38,weekday,May,mid,469.9
38,weekday,June,mid,287.3
38,weekday,July,mid,379.1
38,weekday,August,mid,498
38,weekday,September,mid,477.7
38,weekday,October,mid,449.9
38,weekday,November,mid,423.4
38,weekday,December,mid,371.2
38,weekday,January,peak_pm,324.25
38,weekday,February,peak_pm,384.875
38,weekday,March,peak_pm,483.25
38,weekday,April,peak_pm,483.375
38,weekday,May,peak_pm,525.25
38,weekday,June,peak_pm,316.625
38,weekday,July,peak_pm,438.5
38,weekday,August,peak_pm,584.5
38,weekday,September,peak_pm,562.5
38,weekday,October,peak_pm,519.125
38,weekday,November,peak_pm,436.5
38,weekday,December,peak_pm,349.375
38,weekend,January,late_pm,27.2
38,weekend,February,late_pm,34.4
38,weekend,March,late_pm,31
38,weekend,April,late_pm,51.5
38,weekend,May,late_pm,45.9
38,weekend,June,late_pm,30.2
38,weekend,July,late_pm,47.2
38,weekend,August,late_pm,56.3
38,weekend,September,late_pm,46.2
38,weekend,October,late_pm,61.2
38,weekend,November,late_pm,26.8
38,weekend,December,late_pm,31.2
38,weekend,January,early_am,7.5
38,weekend,February,early_am,9.33333333333333
38,weekend,March,early_am,7.33333333333333
38,weekend,April,early_am,11.25
38,weekend,May,early_am,13.1666666666667
38,weekend,June,early_am,7.75
38,weekend,July,early_am,14.75
